Filename,alert_type,Frame_Number,Id,label,Class,FrontDetected,SideDetected,RearDetected,InTraffic,InTheSameLane,MovingSideWays,Rotation,AbsAngle,AngleToCloserSide,AngleFromTop,AngleFromHorizon,Distance,DistanceY,DistanceX,VectorToSide,BoxBottom,BoxTop,BoxArea,AreaRatio8Frames,AreaRatio4Frames,MedianDistance,MedianDistanceX,MedianDistanceY,AbsMedianAngle,MedianVelocity,MedianAngularVelocity,AnglesSTD,DistancesSTD,BoxAreaSTD,VelocitySTD,DistanceXInCollision,PredictedX,MaxMinDist8Frames,MaxMinBoxArea8Frames,MaxMinAngle8Frames,DistanceOverArea,TimeToCollision,TimeToCollisionFullSeries,TimeToScreenBottom,TimeToCollisionBoxArea,TimeToCollisionBoxAreaFullSeries,DistancesFit.Intercept,DistancesFit.Slope,YFit.Intercept,YFit.Slope,AbsXFit.Intercept,AbsXFit.Slope,AbsAnglesFit.Intercept,AbsAnglesFit.Slope,AbsAnglesToCloserSideFit.Intercept,AbsAnglesToCloserSideFit.Slope,AbsAnglesToFurtherSideFit.Intercept,AbsAnglesToFurtherSideFit.Slope,AbsAngularVelocityFit.Intercept,AbsAngularVelocityFit.Slope,BoxAreasFit.Intercept,BoxAreasFit.Slope,BoxBottomFit.Intercept,BoxBottomFit.Slope,BoxWidthsFit.Intercept,BoxWidthsFit.Slope,BoxHeightsFit.Intercept,BoxHeightsFit.Slope,RotationsFit.Intercept,RotationsFit.Slope,VelocityFit.Intercept,VelocityFit.Slope,DistancesSlopeOverSTD,AngleSlopeOverSTD,BoxAreaSlopeOverSTD,XFitRadius,BoxRight,BoxLeft,DistanceFromClosestCornerPower,DistanceFromClosestCorner,BoxCenterMovementInX,BoxCenterMovementInY,BoxCenterNormalizedMovementInX,PhysicalRotation
Front_Alert_False_Slow_21.mp4,Safe_Distance,382,438,0,0,0,0,1,0,1,0,3.142,12.777,8.635,1.526,1.406,3.695,3.604,0.817,-0.555,61.207,35.443,6.638,1.3,1.093,4.041,0.428,4.018,6.103,-0.191,1.668,4.303,0.328,0.806,0.02,5.149,0.973,0.993,2.448,12.658,0.557,42.499,23.454,0,-7.951,-3.969,4.547,-0.145,-0.004,-0.121,0.004,0.121,0.412,-1.861,15.082,-0.917,14.566,2.401,1.299,0.148,4.275,0.355,0.568,0.007,0.127,0.005,0.207,0.008,3.142,0,-0.218,0.01,0.063,10.192,0.382,5.861,53.314,36.79,132514280,1353.586,-0.12,0.045,-0.029,2.919
Front_Alert_False_Slow_21.mp4,Safe_Distance,383,438,0,0,0,0,1,0,1,0,3.142,15.701,6.732,1.455,1.083,3.602,3.467,0.975,-0.422,61.903,35.373,7.038,1.268,1.112,3.91,0.562,3.869,8.275,-0.187,-1.786,4.669,0.284,0.8,0.029,4.956,1.11,0.883,2.5,14.545,0.512,39.575,28.411,0,-7.955,-3.963,4.326,-0.119,-0.136,-0.122,0.136,0.122,1.142,2.038,14.454,-1.05,17.027,2.476,1.343,0.148,4.647,0.354,0.576,0.006,0.132,0.006,0.217,0.007,3.131,0.003,-0.226,0.013,0.044,12.94,0.392,5.953,52.53,35.423,162476032,1254.887,-0.122,0.042,-0.025,2.868
Front_Alert_False_Slow_21.mp4,Safe_Distance,384,438,0,0,0,0,1,0,1,0,3.142,18.353,5.111,1.444,1.069,3.478,3.301,1.095,-0.31,62.503,34.956,7.589,1.25,1.136,3.831,0.656,3.774,9.862,-0.18,-1.815,4.953,0.254,0.831,0.035,4.01,1.204,0.823,2.685,15.574,0.458,31.04,31.184,0,-7.954,-3.959,4.207,-0.107,-0.229,-0.122,0.229,0.122,2.27,2.169,14.128,-1.154,18.721,2.572,1.303,0.146,4.843,0.373,0.581,0.006,0.137,0.006,0.222,0.007,3.142,0,-0.23,0.014,0.037,14.795,0.449,5.987,51.887,34.12,141063152,1164.269,-0.124,0.041,-0.022,2.821
Front_Alert_False_Slow_23.mp4,Safe_Distance,268,521,0,0,0,0,0,0,1,0,2.892,14.303,-0.849,1.357,0.499,4.402,4.265,1.087,-0.065,56.082,31.337,6.123,1.038,1.022,4.439,1.136,4.289,14.859,-0.034,0.051,0.625,0.034,0.134,0.012,29.822,1.036,0.109,0.44,1.574,0.719,1396.818,332.843,0,-7.995,-3.995,4.485,-0.013,1.214,-0.022,1.214,-0.022,15.739,-0.251,0.089,-0.151,29.311,-0.292,0.132,-0.053,5.663,0.051,0.564,-0.001,0.139,-0.001,0.238,0.001,3.019,0,-0.052,0.005,0.001,0.159,0.008,1.671,62.963,49.634,461739424,2463.722,0.018,-0.031,0.004,3.142
Front_Alert_False_Slow_23.mp4,Safe_Distance,269,521,0,0,0,0,1,0,1,0,3.142,14.381,-0.768,1.36,0.503,4.373,4.236,1.086,-0.059,56.176,30.993,6.342,1.049,1.054,4.428,1.106,4.288,14.558,-0.03,0.133,0.57,0.032,0.196,0.013,2.758,1.015,0.114,0.649,1.573,0.689,196.028,355.311,0,-7.993,-3.982,4.472,-0.012,1.176,-0.02,1.176,-0.02,15.353,-0.227,0.281,0.105,28.949,-0.284,0.039,-0.049,5.644,0.071,0.561,0,0.139,-0.001,0.238,0.001,3.142,0,-0.051,0.006,0.001,0.142,0.017,1.544,62.971,49.67,462725600,2467.268,0.018,-0.018,0.005,2.891
Front_Alert_False_Slow_23.mp4,Safe_Distance,270,521,0,0,0,0,1,0,1,0,3.142,14.443,-0.74,1.34,0.51,4.371,4.233,1.09,-0.056,56.282,30.747,6.521,1.066,1.068,4.419,1.089,4.28,14.412,-0.022,0.163,0.46,0.028,0.254,0.014,0.939,1.033,0.08,0.748,1.462,0.67,168.44,395.553,0,-7.989,-3.98,4.458,-0.011,1.132,-0.012,1.132,-0.012,14.875,-0.132,0.456,0.085,28.302,-0.145,0.021,0.041,5.557,0.101,0.557,0.001,0.138,-0.001,0.236,0.002,3.142,0,-0.043,0.006,0,0.056,0.03,1.341,62.985,49.682,444811264,2468.509,0.011,-0.004,0.006,2.89
Front_Alert_False_Slow_23.mp4,Safe_Distance,271,521,0,0,0,0,0,0,1,0,2.89,14.433,-0.737,1.353,0.513,4.393,4.255,1.095,-0.056,56.326,30.604,6.616,1.089,1.054,4.41,1.089,4.27,14.407,-0.016,-0.163,0.295,0.025,0.296,0.013,1.076,1.089,0.069,0.817,0.955,0.664,1839.833,451.743,0,-7.987,-3.984,4.444,-0.01,1.089,0,1.089,0,14.38,0.008,0.787,-0.01,27.919,-0.038,0.152,0.003,5.597,0.121,0.556,0.001,0.136,-0.001,0.237,0.002,3.019,0,-0.034,0.005,0,0,0.041,1.186,62.961,49.684,453675840,2468.699,0.004,-0.001,0.008,3.142
Front_Alert_False_Slow_23.mp4,Safe_Distance,272,521,0,0,0,0,1,0,1,0,3.142,14.316,-0.993,1.343,0.526,4.427,4.289,1.095,-0.077,56.476,30.673,6.658,1.097,1.032,4.41,1.089,4.27,14.349,-0.013,-0.163,0.205,0.023,0.309,0.01,0.453,1.102,0.067,0.776,0.705,0.665,-219.471,1222.42,0,-7.987,-3.991,4.423,-0.004,1.079,0.003,1.079,0.003,14.194,0.044,0.914,-0.03,27.687,0.028,0.269,-0.03,5.775,0.131,0.557,0.001,0.135,0,0.241,0.003,3.013,0.002,-0.025,0.004,0,0.007,0.043,1.167,62.92,49.576,438765152,2457.941,-0.001,-0.002,-0.008,2.892
Front_Alert_False_Slow_23.mp4,Safe_Distance,300,521,0,0,0,0,1,0,1,0,3.142,14.424,-1.158,1.354,0.481,4.467,4.326,1.113,-0.09,55.874,31.266,6.056,1.044,1.016,4.513,1.096,4.377,13.986,-0.035,0.165,0.354,0.046,0.139,0.014,4.374,1.131,0.127,0.422,1.065,0.738,433.121,261.59,0,-7.994,-3.995,4.572,-0.017,1.07,0.008,1.07,0.008,13.486,0.143,1.419,-0.06,26.743,0.192,0.115,0.014,5.675,0.055,0.558,0,0.132,0.001,0.238,0.001,3.142,0,-0.057,0.006,0.001,0.062,0.009,1.168,63.269,49.498,463931488,2450.282,0.01,-0.004,-0.004,2.89
Front_Alert_False_Slow_23.mp4,Safe_Distance,301,521,0,0,0,0,1,0,1,0,3.142,14.745,-1.108,1.359,0.49,4.428,4.282,1.127,-0.086,56.14,31.315,6.163,1.046,1.023,4.494,1.104,4.358,14.13,-0.027,0.165,0.356,0.051,0.165,0.013,2.661,1.137,0.167,0.529,1.248,0.718,213.115,232.412,0,-7.993,-3.993,4.561,-0.019,1.078,0.007,1.078,0.007,13.628,0.143,1.276,-0.028,26.954,0.209,0.155,0.003,5.712,0.064,0.558,0,0.131,0.001,0.239,0.001,3.142,0,-0.045,0.005,0.001,0.072,0.013,1.184,63.463,49.523,464836448,2452.713,0.01,-0.006,-0.004,2.884
Front_Alert_False_Slow_23.mp4,Safe_Distance,302,521,0,0,0,0,1,0,1,0,3.142,14.966,-1.077,1.357,0.497,4.396,4.247,1.135,-0.083,56.317,31.305,6.256,1.05,1.03,4.488,1.107,4.351,14.272,-0.023,0.165,0.359,0.056,0.184,0.009,2.131,1.14,0.198,0.622,1.078,0.703,143.094,179.254,0,-7.992,-3.991,4.573,-0.024,1.082,0.007,1.082,0.007,13.77,0.143,1.214,-0.015,27.022,0.256,0.189,-0.007,5.699,0.077,0.559,0.001,0.132,0.001,0.239,0.002,3.142,0,-0.035,0.003,0.002,0.062,0.02,1.192,63.598,49.538,460906688,2454.218,0.01,-0.007,-0.004,2.88
Front_Alert_False_Slow_23.mp4,Safe_Distance,303,521,0,0,0,0,1,0,1,0,3.142,14.94,-1.107,1.358,0.497,4.344,4.197,1.12,-0.084,56.309,30.948,6.432,1.052,1.038,4.476,1.111,4.336,14.373,-0.022,0.164,0.37,0.057,0.189,0.007,1.874,1.144,0.183,0.626,1.032,0.675,107.563,183.033,0,-7.992,-3.989,4.56,-0.024,1.085,0.007,1.085,0.007,13.841,0.152,1.205,-0.02,27.138,0.267,0.196,-0.009,5.757,0.077,0.559,0,0.133,0.001,0.24,0.002,3.142,0,-0.028,0.002,0.002,0.065,0.02,1.2,63.59,49.525,461365696,2452.917,0.011,-0.007,-0.004,2.881
Front_Alert_False_Slow_23.mp4,Safe_Distance,304,521,0,0,0,0,1,0,1,0,3.142,14.932,-1.147,1.36,0.5,4.301,4.156,1.108,-0.086,56.35,30.716,6.571,1.063,1.047,4.447,1.111,4.304,14.584,-0.022,0.148,0.343,0.069,0.221,0.006,1.512,1.13,0.197,0.639,0.927,0.655,100.189,142.786,0,-7.991,-3.987,4.553,-0.03,1.097,0.004,1.097,0.004,14.084,0.143,1.223,-0.02,27.579,0.228,0.179,-0.009,5.787,0.092,0.559,0,0.135,0.001,0.241,0.002,3.142,0,-0.018,-0.001,0.003,0.055,0.025,1.209,63.587,49.508,461713376,2451.261,0.01,-0.004,-0.005,2.881
Front_Alert_False_Slow_23.mp4,Safe_Distance,305,521,0,0,0,0,1,0,1,0,3.142,15.346,-0.886,1.356,0.493,4.252,4.1,1.125,-0.066,56.42,30.446,6.747,1.077,1.05,4.412,1.116,4.265,14.839,-0.022,0.148,0.36,0.084,0.27,0.007,1.341,1.128,0.246,0.808,1.124,0.63,87.865,112.161,0,-7.988,-3.985,4.545,-0.038,1.107,0.003,1.107,0.003,14.306,0.152,1.231,-0.03,27.986,0.227,0.155,-0.002,5.807,0.115,0.56,0.001,0.137,0.001,0.241,0.002,3.142,0,-0.013,-0.003,0.004,0.072,0.039,1.228,63.834,49.621,462765792,2462.44,0.009,-0.006,-0.006,2.874
Front_Alert_False_Slow_23.mp4,Safe_Distance,306,521,0,0,0,0,1,0,1,0,3.142,15.454,-0.782,1.355,0.488,4.252,4.098,1.133,-0.058,56.386,30.335,6.786,1.084,1.041,4.37,1.123,4.222,14.936,-0.024,0.148,0.37,0.086,0.285,0.008,1.41,1.134,0.233,0.786,1.131,0.627,113.781,111.054,0,-7.987,-3.988,4.503,-0.038,1.113,0.003,1.113,0.003,14.383,0.158,1.3,-0.055,28.207,0.212,0.147,0,5.908,0.125,0.561,0.001,0.138,0.001,0.243,0.002,3.142,0,-0.012,-0.003,0.004,0.076,0.043,1.243,63.899,49.665,464940320,2466.822,0.009,-0.009,-0.007,2.872
Front_Alert_False_Slow_23.mp4,Safe_Distance,307,521,0,0,0,0,1,0,1,0,3.142,15.691,-0.306,1.351,0.471,4.277,4.117,1.157,-0.023,56.245,30.218,6.774,1.079,1.018,4.323,1.126,4.177,14.953,-0.027,0.148,0.384,0.077,0.272,0.008,5.13,1.143,0.215,0.731,1.267,0.631,1050.661,115.809,0,-7.988,-3.995,4.448,-0.036,1.113,0.004,1.113,0.004,14.352,0.172,1.318,-0.064,28.295,0.19,0.137,0.003,6.07,0.123,0.562,0,0.139,0.001,0.246,0.002,3.142,0,-0.016,-0.003,0.004,0.097,0.041,1.244,63.959,49.869,472468288,2487.064,0.01,-0.012,-0.006,2.868
Front_Alert_False_Slow_23.mp4,Safe_Distance,309,521,0,0,0,0,1,0,1,0,3.142,15.892,-0.256,1.347,0.45,4.322,4.157,1.183,-0.019,56.027,30.106,6.719,1.032,0.98,4.312,1.134,4.156,15.4,-0.028,0.155,0.383,0.049,0.176,0.01,1.007,1.186,0.144,0.53,0.959,0.643,-183.231,592.168,0,-7.995,-4.002,4.337,-0.007,1.094,0.011,1.094,0.011,14.822,0.165,1.416,-0.166,29.032,0.13,0.142,0.004,6.438,0.059,0.564,0,0.14,0,0.254,0.001,3.142,0,-0.029,0,0,0.068,0.01,1.25,64.194,49.89,478206592,2489.174,0.014,-0.015,-0.002,2.864
Front_Alert_False_Slow_23.mp4,Safe_Distance,347,521,0,0,0,0,1,0,1,0,3.142,16.771,-0.068,1.333,0.467,4.311,4.127,1.244,-0.005,56.573,30.777,6.654,1.124,1.028,4.465,1.283,4.276,16.793,-0.035,0.012,0.086,0.102,0.388,0.009,0.378,1.236,0.264,1.048,0.282,0.648,161.349,104.088,0,-7.982,-3.993,4.609,-0.041,1.32,-0.011,1.32,-0.011,16.748,0.013,2.222,-0.279,29.436,0.24,0.011,0,5.579,0.165,0.561,0.001,0.13,0.002,0.237,0.003,3.142,0,-0.039,0.001,0.004,0.001,0.074,1.787,64.752,49.971,462596672,2497.266,0.001,-0.015,0.011,2.849
Front_Alert_False_Slow_23.mp4,Safe_Distance,348,521,0,0,0,0,1,0,1,0,3.142,16.653,-0.031,1.333,0.454,4.367,4.184,1.251,-0.002,56.327,30.994,6.418,1.096,0.979,4.394,1.265,4.208,16.793,-0.032,-0.009,0.09,0.09,0.324,0.007,6.898,1.226,0.213,0.811,0.282,0.68,-638.631,132.189,0,-7.988,-4.006,4.506,-0.032,1.296,-0.009,1.296,-0.009,16.839,-0.013,1.851,-0.287,29.637,0.239,0.008,0,5.963,0.118,0.562,0.001,0.133,0.002,0.244,0.002,3.142,0,-0.031,0,0.002,0.001,0.035,1.711,64.709,49.987,468713760,2498.853,0.002,-0.014,0.008,2.851
Front_Alert_False_Slow_23.mp4,Safe_Distance,424,521,0,0,0,0,1,0,1,0,3.142,14.978,-0.116,1.379,0.631,4.818,4.654,1.245,-0.01,58.201,32.972,6.365,1.094,1.039,4.835,1.306,4.66,15.55,-0.006,0.064,0.429,0.044,0.286,0.013,2.304,1.231,0.122,0.724,1.052,0.757,219.114,856.964,0,-7.987,-3.988,4.855,-0.006,1.365,-0.017,1.365,-0.017,16.161,-0.175,2.158,-0.293,28.531,-0.084,0.054,-0.033,5.492,0.118,0.58,0,0.121,0.001,0.235,0.002,3.142,0,-0.023,0.005,0,0.075,0.035,1.974,62.628,49.952,434545216,2495.417,0.015,-0.022,0.009,2.88
Front_Alert_False_Slow_24.mp4,Safe_Distance,263,597,0,0,0,0,1,1,1,0,3.142,7.137,30.507,1.541,1.491,3.939,3.908,0.489,-1.999,78.463,53.203,6.381,1.234,1.063,4.801,1.685,4.493,20.51,-0.125,-2.522,8.348,0.583,0.657,0.104,2.86,0.036,1.711,1.835,25.201,0.617,15.9,14.466,0,-7.961,-3.982,5.686,-0.253,-2.968,0.367,2.968,-0.367,33.339,-3.665,6.407,-5.861,48.301,-0.936,0.388,0.61,4.546,0.302,0.762,0.004,0.133,0.007,0.214,0.006,3.142,0,0.025,-0.043,0.188,40.557,0.254,62.546,57.138,39.828,71483560,1586.328,-0.162,0.01,0.01,3.017
Front_Alert_False_Slow_24.mp4,Safe_Distance,264,597,0,0,0,0,1,1,1,0,3.142,4.463,32.935,1.554,1.525,3.768,3.756,0.293,-2.048,78.603,53.259,6.423,1.195,1.012,4.503,1.326,4.302,17.068,-0.205,-3.256,8.444,0.566,0.569,0.099,4.112,0.267,1.681,1.545,25.598,0.587,18.868,13.463,0,-7.972,-3.995,5.381,-0.251,-2.564,0.354,2.564,-0.354,29.897,-3.665,1.302,5.212,48.306,-1.191,1.419,0.525,5.155,0.245,0.768,0.003,0.145,0.006,0.227,0.005,3.142,0,-0.065,-0.04,0.187,40.728,0.163,56.663,57.797,40.325,72547808,1626.116,-0.152,0.007,0.008,3.064
Front_Alert_False_Slow_24.mp4,Safe_Distance,265,597,0,0,0,0,1,1,1,0,3.142,2.21,34.611,1.564,1.553,3.575,3.573,0.138,-2.031,78.648,52.887,6.636,1.14,1.022,4.234,0.976,4.117,13.278,-0.231,-3.499,8.027,0.532,0.487,0.082,3.992,0.502,1.592,1.41,23.668,0.539,18.63,14.009,0,-7.979,-3.994,5.034,-0.229,-2.125,0.328,2.125,-0.328,25.684,-3.545,8.891,4.42,47.372,-1.307,2.527,0.278,5.612,0.2,0.774,0.002,0.155,0.004,0.237,0.004,3.142,0,-0.137,-0.027,0.157,37.05,0.116,47.628,58.289,40.784,74111320,1663.393,-0.138,0.006,0.004,3.103
Front_Alert_False_Slow_24.mp4,Safe_Distance,266,597,0,0,0,0,1,1,1,0,3.142,0.826,35.99,1.57,1.569,3.46,3.46,0.05,-2.034,78.764,52.751,6.767,1.099,1.047,4.032,0.646,3.977,9.179,-0.231,-3.499,7.415,0.487,0.417,0.057,3.878,0.61,1.477,1.342,21.393,0.511,19.711,15.527,0,-7.983,-3.988,4.736,-0.201,-1.623,0.279,1.623,-0.279,20.928,-3.357,16.032,3.589,45.598,-1.316,3.206,0.084,5.822,0.163,0.778,0.002,0.163,0.003,0.241,0.003,3.142,0,-0.205,-0.008,0.123,32.512,0.085,33.788,58.676,40.98,74241280,1679.391,-0.122,0.006,0.002,3.127
Front_Alert_False_Slow_24.mp4,Safe_Distance,267,597,0,0,0,0,1,1,1,0,3.142,1.715,-35.134,1.56,1.541,3.451,3.449,0.103,-1.986,78.8,53.055,6.628,1.066,1.026,3.853,0.391,3.832,5.8,-0.231,-3.499,6.795,0.41,0.286,0.03,5.325,0.602,1.213,0.987,20.517,0.521,29.405,16.902,0,-7.99,-3.991,4.483,-0.18,-1.164,0.221,1.164,-0.221,16.008,-2.916,19.717,2.536,44.693,-1.51,3.569,-0.02,6.059,0.101,0.781,0.001,0.168,0.002,0.246,0.002,3.142,0,-0.247,0.004,0.096,25.681,0.035,20.827,59.106,41.609,76450488,1731.324,-0.104,0.006,0.001,3.112
Front_Alert_False_Slow_24.mp4,Safe_Distance,268,597,0,0,0,0,1,1,1,0,3.142,3.674,-34.007,1.551,1.518,3.419,3.412,0.219,-1.912,78.918,53.136,6.647,1.048,0.99,3.671,0.216,3.664,3.336,-0.231,-3.499,6.059,0.324,0.166,0.036,13.031,0.563,0.924,0.523,19.009,0.514,80.06,19.793,0,-7.994,-4,4.2,-0.151,-0.821,0.173,0.821,-0.173,12.127,-2.512,23.506,1.453,44.226,-1.737,3.946,-0.128,6.313,0.061,0.782,0.001,0.171,0.001,0.251,0.001,3.142,0,-0.287,0.016,0.065,19.793,0.012,12.648,59.524,41.999,77190584,1763.969,-0.087,0.005,0,3.077
Front_Alert_False_Slow_24.mp4,Safe_Distance,269,597,0,0,0,0,1,1,1,0,3.142,5.894,-33.074,1.54,1.486,3.391,3.373,0.348,-1.85,78.981,53.196,6.648,1.033,0.993,3.518,0.094,3.516,1.518,-0.215,-3.451,5.326,0.256,0.134,0.051,17.809,0.539,0.734,0.386,17.114,0.51,130.791,28.939,0,-7.996,-4.002,3.886,-0.105,-0.586,0.141,0.586,-0.141,9.276,-2.217,61.232,-9.325,81.444,-12.619,4.213,-0.218,6.48,0.044,0.784,0.001,0.172,0.001,0.255,0.001,3.142,0,-0.295,0.023,0.032,15.79,0.005,8.256,60.141,42.3,78124848,1789.34,-0.075,0.006,0,3.039
Front_Alert_False_Slow_24.mp4,Safe_Distance,270,597,0,0,0,0,1,1,1,0,3.142,8.085,-31.96,1.524,1.443,3.371,3.337,0.474,-1.784,78.793,53.042,6.631,1.013,1,3.456,0.027,3.455,0.445,-0.191,-3.137,4.876,0.191,0.12,0.064,15.214,0.606,0.568,0.386,15.223,0.508,121.508,49.329,0,-7.998,-4,3.68,-0.064,-0.424,0.129,0.424,-0.129,7.055,-2.143,36.746,-10.706,47.001,-13.473,4.032,-0.256,6.54,0.027,0.785,0.001,0.172,0.001,0.256,0.001,3.142,0,-0.283,0.026,0.012,14.336,0.002,6.804,60.832,42.557,79209328,1811.178,-0.071,0.007,-0.002,3
Front_Alert_False_Slow_24.mp4,Safe_Distance,271,597,0,0,0,0,1,1,1,0,3.142,11.622,-29.883,1.51,1.408,3.338,3.27,0.672,-1.663,78.873,52.969,6.71,1.007,1.003,3.435,0.161,3.431,2.695,-0.166,-2.714,5.1,0.13,0.092,0.073,15.721,0.74,0.429,0.343,16.084,0.497,124.405,102.103,0,-7.999,-3.999,3.548,-0.032,-0.289,0.129,0.289,-0.129,4.999,-2.198,3.594,-9.862,6.417,-12.709,3.609,-0.256,6.602,0.011,0.786,0.001,0.171,0.001,0.257,0,3.142,0,-0.276,0.032,0.003,15.24,0,6.709,61.717,43.171,81803280,1863.795,-0.073,0.006,-0.002,2.939
Front_Alert_False_Slow_24.mp4,Safe_Distance,272,597,0,0,0,0,1,1,1,0,3.142,14.193,-28.054,1.489,1.353,3.309,3.208,0.811,-1.556,78.979,52.861,6.821,1.005,1.019,3.405,0.284,3.392,4.784,-0.128,-2.395,5.438,0.078,0.068,0.073,15.657,0.89,0.266,0.193,16.402,0.485,117.569,116.225,0,-7.999,-3.994,3.504,-0.028,-0.188,0.135,0.188,-0.135,3.187,-2.278,34.514,-1.026,32.818,1.965,3.116,-0.206,6.614,0.01,0.787,0,0.172,0.002,0.257,0,3.142,0,-0.238,0.031,0.003,15.647,0,7.3,62.282,43.698,80621096,1909.594,-0.079,0.004,-0.003,2.894
Front_Alert_False_Slow_24.mp4,Safe_Distance,273,597,0,0,0,0,1,1,1,1,3.142,16.748,-25.676,1.473,1.313,3.264,3.125,0.94,-1.414,78.872,52.348,7.035,1.019,1.039,3.381,0.411,3.355,6.99,-0.085,-2.393,5.782,0.064,0.131,0.067,13.292,1.048,0.197,0.407,17.573,0.464,94.497,115.748,0,-7.998,-3.989,3.479,-0.028,-0.084,0.142,0.084,-0.142,1.788,-2.508,35.624,-1.344,35.078,1.815,2.788,-0.113,6.588,0.026,0.788,0,0.174,0.002,0.257,0.001,3.142,0,-0.188,0.03,0.002,19.115,0.002,8.022,62.866,44.287,83006264,1961.34,-0.085,-0.004,-0.002,2.849
Front_Alert_False_Slow_24.mp4,Safe_Distance,275,597,0,0,0,0,0,1,1,0,2.732,23.466,-20.528,1.446,1.246,3.246,2.977,1.292,-1.138,79.164,52.178,7.282,1.064,1.045,3.324,0.742,3.239,12.907,-0.031,2.393,6.54,0.064,0.248,0.043,22.891,1.438,0.178,0.651,19.792,0.446,146.678,114.741,0,-7.991,-3.986,3.421,-0.028,0.2,0.155,0.2,0.155,2.845,2.875,36.102,-2.038,39.165,1.765,2.106,0.082,6.412,0.101,0.788,0,0.179,0.002,0.253,0.002,3.142,0,-0.08,0.014,0.002,25.013,0.027,9.613,64.564,45.611,87355896,2080.45,0.099,-0.011,-0.001,3.142
Front_Alert_False_Slow_24.mp4,Safe_Distance,299,597,0,0,0,0,1,1,1,1,3.142,19.632,-42.104,1.463,1.307,2.644,2.49,0.888,-1.772,82.297,48.006,11.759,1.013,1.011,2.844,1.159,2.597,24.033,-0.109,1.339,2.968,0.194,0.109,0.013,3.02,0.745,0.595,0.361,9.055,0.225,48.948,32.598,0,-7.999,-3.997,3.113,-0.077,1.481,-0.092,1.481,-0.092,28.576,-1.298,28.99,1.786,58.211,-0.044,1.357,-0.005,11.521,0.024,0.805,0.002,0.238,0.002,0.339,0,3.142,0,-0.11,0,0.018,5.14,0.002,5.575,66.103,41.001,46532944,1681.123,0.054,0.031,0.002,2.799
Front_Alert_False_Slow_24.mp4,Safe_Distance,300,597,0,0,0,0,1,1,1,1,3.142,17.809,-43.717,1.464,1.312,2.581,2.458,0.789,-1.784,82.479,47.846,11.994,1.02,1.02,2.769,1.059,2.558,22.491,-0.109,1.339,2.949,0.161,0.172,0.019,2.603,0.693,0.512,0.596,9.338,0.215,48.512,40.013,0,-7.997,-3.993,2.987,-0.062,1.344,-0.081,1.344,-0.081,27.054,-1.304,31.56,1.76,58.071,-0.009,1.434,-0.027,11.412,0.059,0.807,0.002,0.24,0.002,0.338,0.001,3.142,0,-0.13,0.006,0.012,5.383,0.012,4.455,65.756,40.576,43175768,1646.444,0.053,0.034,0.002,2.831
Front_Alert_False_Slow_24.mp4,Safe_Distance,301,597,0,0,0,0,1,1,1,1,3.142,17.305,-44.325,1.455,1.291,2.53,2.415,0.752,-1.768,82.431,47.548,12.168,1.034,1.03,2.712,0.979,2.529,21.156,-0.106,1.326,2.814,0.138,0.244,0.023,2.464,0.633,0.423,0.771,7.936,0.208,48.292,41.101,0,-7.995,-3.992,2.921,-0.059,1.248,-0.077,1.248,-0.077,25.345,-1.197,33.677,1.706,58.008,0.005,1.482,-0.044,11.331,0.096,0.81,0.002,0.241,0.002,0.337,0.001,3.142,0,-0.14,0.01,0.011,4.042,0.029,3.921,65.81,40.348,40853284,1627.958,0.05,0.03,0.003,2.84
Front_Alert_False_Slow_24.mp4,Safe_Distance,302,597,0,0,0,0,1,1,1,1,3.142,20.345,-51.515,1.469,1.333,2.29,2.147,0.796,-1.792,85.449,46.957,14.816,1.096,1.136,2.663,0.916,2.501,20.461,-0.088,1.302,2.39,0.173,1.04,0.025,0.673,0.596,0.603,3.419,7.513,0.155,25.855,40.275,0,-7.992,-3.967,2.872,-0.059,1.164,-0.071,1.164,-0.071,24.578,-1.176,34.735,1.876,57.858,0.049,1.434,-0.038,11.231,0.143,0.811,0.003,0.243,0.002,0.335,0.002,3.142,0,-0.123,0.01,0.012,4.349,0.067,3.375,66.366,39.704,27350944,1576.448,0.045,0.034,0.005,2.787
Front_Alert_False_Slow_24.mp4,Safe_Distance,304,597,0,0,0,0,1,1,1,0,3.142,26.284,-64.561,1.474,1.36,2.01,1.802,0.89,-1.815,90.077,45.099,20.23,1.377,1.401,2.555,0.86,2.436,20.461,-0.069,-1.248,2.718,0.257,3.077,0.022,0.681,0.741,0.732,8.653,8.979,0.099,10.297,19.538,0,-7.921,-3.868,2.928,-0.106,0.952,-0.026,0.952,-0.026,19.154,0.374,31.717,3.516,51.647,1.864,1.541,-0.084,8.245,1.096,0.785,0.011,0.233,0.006,0.296,0.015,3.142,0,-0.087,0.005,0.032,0.461,3.378,1.186,67.248,38.265,10300538,1464.24,0.029,0.059,0.013,2.683
