Filename,alert_type,Frame_Number,Id,label,passed,Class,FrontDetected,SideDetected,RearDetected,InTraffic,InTheSameLane,MovingSideWays,Rotation,AbsAngle,MinAngle,MaxAngle,AngleToCloserSide,AngleFromTop,AngleFromHorizon,Distance,MaxDistance,MinDistance,DistanceY,DistanceX,VectorToSide,BoxBottom,BoxTop,MaxBoxBottom,MinBoxBottom,BoxArea,MaxBoxArea,MinBoxArea,AreaRatio8Frames,AreaRatio4Frames,MedianDistance,MedianDistanceX,MedianDistanceY,AbsMedianAngle,MedianVelocity,MedianAngularVelocity,AnglesSTD,DistancesSTD,BoxAreaSTD,VelocitySTD,DistanceXInCollision,PredictedX,MaxMinDist8Frames,MaxMinBoxArea8Frames,MaxMinAngle8Frames,DistanceOverArea,TimeToCollision,TimeToCollisionFullSeries,TimeToScreenBottom,TimeToCollisionBoxArea,TimeToCollisionBoxAreaFullSeries,DistancesFit.Intercept,DistancesFit.Slope,YFit.Intercept,YFit.Slope,AbsXFit.Intercept,AbsXFit.Slope,AbsAnglesFit.Intercept,AbsAnglesFit.Slope,AbsAnglesToCloserSideFit.Intercept,AbsAnglesToCloserSideFit.Slope,AbsAnglesToFurtherSideFit.Intercept,AbsAnglesToFurtherSideFit.Slope,AbsAngularVelocityFit.Intercept,AbsAngularVelocityFit.Slope,BoxAreasFit.Intercept,BoxAreasFit.Slope,BoxBottomFit.Intercept,BoxBottomFit.Slope,BoxWidthsFit.Intercept,BoxWidthsFit.Slope,BoxHeightsFit.Intercept,BoxHeightsFit.Slope,RotationsFit.Intercept,RotationsFit.Slope,VelocityFit.Intercept,VelocityFit.Slope,DistancesSlopeOverSTD,AngleSlopeOverSTD,BoxAreaSlopeOverSTD,XFitRadius,BoxRight,BoxLeft,MinLeft,MaxRight,DistanceFromClosestCornerPower,DistanceFromClosestCorner,BoxCenterMovementInX,BoxCenterMovementInY,BoxCenterNormalizedMovementInX,PhysicalRotation
Front_Alert_False_Junction_36.mp4,Front_Collision,365,2116,0,1,0,0,1,0,0,1,1,1.571,48.871,48.871,55.821,-1.287,1.187,1.146,1.514,5.196,1.514,0.996,1.141,-0.034,61.881,24.839,61.881,44.806,13.722,13.722,1.166,1.411,1.189,1.787,1.145,1.363,40.334,-0.037,3.501,7.961,0.161,1.988,0.016,1.714,1.296,0.431,5.404,23.111,0.11,20.431,21.947,0,-7.925,-3.942,2.023,-0.068,1.027,0.034,1.027,0.034,27.755,3.594,16.236,-2.402,53.553,2.246,3.065,0.125,6.857,0.866,0.555,0.008,0.404,0.017,0.269,0.013,1.571,0,-0.025,-0.004,0.012,37.496,2.038,1.507,99.591,49.518,0.521,99.591,1327991808,2452.595,0.307,0.034,-0.016,2.424
Front_Alert_False_59.mp4,Front_Collision,152,864,0,1,0,0,0,1,0,1,1,3.142,5.081,25.292,33.645,32.061,1.537,1.402,1.842,2.34,1.681,1.834,0.163,-0.978,61.89,22.859,66.34,59.227,15.235,22.663,11.349,1.085,1.05,1.874,0.397,1.818,12.222,-0.007,-1.639,5.553,0.04,0.653,0.007,53.962,0.028,0.111,2.042,15.94,0.121,-648.336,120.097,0,-7.987,-3.984,1.927,-0.015,-0.685,0.082,0.685,-0.082,20.821,-2.457,16.753,2.326,46.301,-1.253,0.871,0.219,12.972,0.279,0.591,0.003,0.308,0,0.361,0.004,3.142,0,0.002,-0.003,0.001,17.328,0.243,3.17,63.427,32.761,18.614,63.427,151094592,1073.395,-0.169,0.013,0,3.053
Front_Alert_False_Junction_47.mp4,Front_Collision,502,3115,0,1,0,0,1,0,0,1,1,1.571,48.859,48.859,55.766,-1.459,1.125,0.266,1.513,5.19,1.513,0.995,1.139,-0.039,61.944,24.861,61.944,44.767,13.751,13.751,1.168,1.412,1.201,1.796,1.146,1.371,40.27,-0.036,3.5,7.89,0.162,1.997,0.016,1.682,1.299,0.441,5.504,22.874,0.11,19.317,21.356,0,-7.92,-3.938,2.04,-0.069,1.028,0.034,1.028,0.034,27.892,3.536,16.061,-2.329,53.559,2.236,3.102,0.114,6.658,0.893,0.554,0.009,0.403,0.017,0.266,0.013,1.571,0,-0.023,-0.004,0.013,36.255,2.196,1.516,99.551,49.455,0.546,99.551,760620480,2446.072,0.305,0.034,-0.016,2.424
Front_Alert_False_Lane_Splitting_39.mp4,Front_Collision,473,2032,0,1,0,0,0,1,0,1,1,3.142,23.576,23.576,46.515,33.747,1.384,0.912,0.966,1.911,0.966,0.885,0.386,-0.536,62.039,3.94,62.7,50.071,33.756,33.756,8.621,1.152,1.077,1.027,0.589,0.841,35.004,0.003,-0.514,5.289,0.04,2.401,0.01,1.262,0.399,0.101,6.07,15.793,0.029,47.237,54.3,0,-7.975,-3.975,1.088,-0.017,-0.737,0.042,0.737,-0.042,42.648,-2.184,1.815,-4.621,60.099,-0.345,0.409,-0.264,25.987,1.106,0.555,0.008,0.43,0.005,0.512,0.01,3.142,0,0.017,-0.004,0.001,14.24,3.093,1.26,64.266,17.098,8.761,64.266,33474122,292.445,-0.252,0.061,0,2.73
Front_Alert_False_59.mp4,Front_Collision,117,864,0,1,0,0,0,1,0,1,1,3.142,13.294,25.292,31.295,29.078,1.436,0.974,1.795,2.34,1.681,1.747,0.413,-0.872,62.067,22.909,66.34,59.915,15.333,22.663,11.349,1.145,1.044,1.88,0.091,1.877,2.795,-0.062,2.901,6.866,0.141,1.157,0.037,5.348,0.54,0.423,3.541,21.545,0.117,56.223,32.346,0,-7.978,-3.989,2.058,-0.051,0.258,-0.1,0.258,-0.1,7.517,-2.946,2.566,-9.429,8.076,-13.261,2.095,0.23,12.819,0.484,0.604,0.002,0.325,0.001,0.358,0.006,3.142,0,-0.018,-0.012,0.008,27.244,0.717,4.043,61.866,28.051,19.79,61.866,111035000,787.008,0.18,-0.016,0.008,2.91
Front_Alert_False_Traffic_01.mp4,Front_Collision,389,819,0,1,0,0,0,1,0,1,1,3.142,2.806,34.205,54.614,-26.769,1.311,0.375,1.664,3.432,1.656,1.662,0.081,-0.749,62.111,28.39,62.111,48.819,11.371,11.475,2.671,1.196,1.082,1.775,0.35,1.732,11.338,-0.031,2.177,6.095,0.091,1.018,0.01,3.72,0.047,0.279,3.071,18.232,0.146,49.679,42.115,0,-7.97,-3.977,1.908,-0.038,0.658,-0.088,0.658,-0.088,20.582,-2.641,5.77,3.27,40.106,-1.338,1.727,0.129,8.514,0.425,0.573,0.007,0.223,0.002,0.292,0.007,2.953,0.033,-0.014,-0.005,0.004,20.872,0.544,3.539,62.841,39.249,11.277,62.841,461579776,1540.747,0.195,0.058,0.015,3.093
Front_Alert_False_Junction_70.mp4,Front_Collision,927,298,0,1,0,0,1,0,0,1,1,1.571,10.667,10.667,61.321,31.063,1.017,0.356,2.058,3.212,2.058,2.023,0.381,-1.062,62.353,35.095,63.388,59.806,7.43,7.43,3.051,1.159,1.153,2.288,0.845,2.083,21.397,-0.033,-1.932,5.769,0.101,0.602,0.014,1.292,0.383,0.286,1.7,16.923,0.277,24.345,55.127,0,-7.973,-3.951,2.422,-0.038,-1.203,0.103,1.203,-0.103,30.163,-2.505,14.381,2.306,54.491,-1.246,1.53,0.115,5.2,0.232,0.637,-0.002,0.329,0.001,0.229,0.005,1.571,0,-0.05,0.005,0.004,18.403,0.153,5.652,62.756,29.266,0.784,62.756,105280600,856.642,-0.165,-0.061,0.003,1.757
Front_Alert_False_Junction_70.mp4,Front_Collision,926,298,0,1,0,0,1,0,0,1,1,1.571,13.33,13.33,61.321,28.688,1.214,0.754,2.103,3.212,2.103,2.046,0.485,-1.009,62.404,35.722,63.388,59.806,7.119,7.119,3.051,1.091,1.164,2.304,0.937,2.083,23.692,-0.033,-1.856,5.39,0.082,0.469,0.017,1.099,0.503,0.261,1.488,16.84,0.295,24.606,78.366,0,-7.983,-3.946,2.401,-0.028,-1.274,0.096,1.274,-0.096,31.846,-2.33,11.918,2.342,55.058,-1.101,1.469,0.111,5.396,0.152,0.634,-0.001,0.326,0.001,0.233,0.003,1.571,0,-0.057,0.007,0.002,16.958,0.074,5.344,61.572,28.406,0.784,61.572,42956996,806.943,-0.149,-0.037,0,1.803
Front_Alert_False_Traffic_01.mp4,Front_Collision,390,819,0,1,0,0,1,1,0,1,1,3.015,0.822,34.205,54.614,-28.233,1.081,0.571,1.68,3.432,1.656,1.68,0.024,-0.795,62.463,29.079,62.463,48.819,11.145,11.475,2.671,1.157,1.011,1.727,0.265,1.706,8.805,-0.035,2.39,5.972,0.071,0.838,0.009,167.634,0.106,0.197,2.31,18.02,0.151,2043.41,47.284,0,-7.976,-4,1.843,-0.033,0.553,-0.082,0.553,-0.082,17.819,-2.575,9.617,2.957,38.745,-1.37,1.955,0.124,9.271,0.368,0.58,0.007,0.228,0.001,0.304,0.006,3.029,0.014,-0.022,-0.004,0.003,20.016,0.373,3.015,61.943,38.663,11.277,61.943,86324000,1494.872,0.175,0.059,0.012,3.029
Front_Alert_False_Junction_70.mp4,Front_Collision,984,301,0,1,0,0,1,0,0,1,1,1.571,1.223,1.223,64.921,-36.598,1.175,0.623,2.121,3.689,2.121,2.12,0.045,-1.264,62.515,36.062,64.851,62.065,6.998,6.998,2.313,1.097,1.09,2.227,0.453,2.182,11.766,-0.039,-2.437,6.84,0.069,0.395,0.005,5.623,0.061,0.223,1.27,21.217,0.303,56.679,69.584,0,-7.982,-3.979,2.332,-0.03,-0.853,0.114,0.853,-0.114,21.855,-2.883,15.412,2.882,48.719,-1.345,2.093,0.098,5.742,0.172,0.634,0,0.292,0.006,0.24,0.003,1.571,0,-0.044,0.001,0.003,25.774,0.095,5.951,66.558,34.342,0.276,66.558,96043856,1179.467,-0.18,-0.031,0,1.592
Front_Alert_False_Junction_70.mp4,Front_Collision,932,298,0,1,0,0,1,0,0,1,1,1.571,3.092,3.092,61.321,-38.39,1.096,0.371,1.979,3.212,1.925,1.976,0.107,-1.229,62.552,34.2,63.388,59.806,8.038,8.493,3.051,1.144,0.993,2.003,0.21,1.994,6.002,-0.044,-2.744,6.32,0.083,0.61,0.012,29.65,0.249,0.262,1.914,19.146,0.246,-285.21,47.142,0,-7.975,-4.004,2.139,-0.039,-0.567,0.102,0.567,-0.102,15.578,-2.736,22.563,2.089,47.293,-1.407,2.362,0.109,6.853,0.284,0.623,0.001,0.326,0.004,0.262,0.005,1.571,0,-0.028,-0.005,0.005,22.678,0.254,4.48,68.965,33.31,0.784,68.965,155966272,1109.708,-0.164,-0.019,0.003,1.625
Front_Alert_False_Junction_05.mp4,Front_Collision,331,2017,0,1,1,0,1,0,0,1,1,1.571,45.626,2.864,45.626,-7.647,0.907,0.423,2.825,5.902,2.825,1.975,2.019,-0.376,62.614,11.108,62.614,54.156,26.529,26.529,7.053,1.419,1.18,3.269,1.941,2.629,36.482,-0.091,2.288,6.443,0.312,3.938,0.024,2.721,2.15,0.861,10.943,17.654,0.106,20.291,19.236,0,-7.893,-3.925,3.751,-0.138,1.778,0.046,1.778,0.046,26.61,2.821,10.806,-0.832,50.941,2.09,1.829,0.131,13.668,1.767,0.563,0.008,0.331,0.021,0.378,0.019,1.571,0,-0.054,-0.01,0.052,21.802,8.674,4.026,95.812,47.177,36.939,95.812,115860712,2225.68,0.239,-0.038,-0.009,2.367
Front_Alert_False_Junction_70.mp4,Front_Collision,934,298,0,1,0,0,1,0,0,1,1,1.571,8.655,8.655,61.321,-34.982,1.168,0.679,1.959,3.212,1.925,1.937,0.295,-1.123,62.626,33.993,63.388,59.806,8.198,8.493,3.051,1.038,1,1.969,0.031,1.96,0.915,-0.044,-2.744,6.181,0.042,0.333,0.015,40.76,0.393,0.133,1.063,19.322,0.239,-429.565,146.243,0,-7.992,-4.003,2.015,-0.013,-0.36,0.094,0.36,-0.094,10.359,-2.698,37.982,-11.412,51.633,-14.637,2.779,-0.01,7.762,0.102,0.625,0,0.335,0.004,0.279,0.002,1.571,0,-0.063,0.005,0.001,22.762,0.033,3.668,71.11,35.29,0.784,71.11,69986792,1245.406,-0.161,-0.011,-0.003,1.722
Front_Alert_False_127.mp4,Front_Collision,50,377,0,1,0,0,0,1,0,1,1,3.142,37.194,18.232,37.194,6.24,1.229,0.621,1.393,4.963,1.393,1.11,0.842,-0.151,62.659,13.636,62.659,45.508,24.032,24.032,2.98,1.275,1.074,1.502,0.587,1.375,23.22,-0.085,-3.15,10.145,0.11,2.813,0.02,4.751,0.958,0.34,8.494,26.347,0.058,54.027,28.122,0,-7.956,-3.978,1.663,-0.046,-0.298,-0.082,0.298,0.082,8.51,4.203,24.483,-2.554,37.688,3.123,2.592,0.159,16.444,1.221,0.545,0.013,0.297,0.009,0.408,0.013,3.142,0,-0.115,0.009,0.007,45.873,4.503,2.806,52.297,15.824,15.824,52.297,27205646,250.496,-0.327,0.105,-0.009,2.492
Front_Alert_False_Night_10.mp4,Front_Collision,578,2184,0,1,0,0,0,1,0,1,1,3.142,10.714,8.277,10.714,26.541,1.463,1.081,2.151,2.909,2.151,2.113,0.4,-0.961,62.673,27.569,62.673,54.542,12.322,13.808,8.093,1.307,1.226,2.513,0.054,2.509,1.187,0.004,-0.004,6.29,0.15,1.516,0.023,1.431,0.389,0.425,4.23,15.294,0.175,18.579,37.652,0,-7.944,-3.93,2.722,-0.06,0.399,-0.099,0.399,-0.099,9.661,-2.421,26.162,-7.973,40.167,-11.527,0.484,-0.137,6.547,0.621,0.562,0.007,0.196,0.01,0.26,0.01,3.142,0,0.025,-0.006,0.01,14.252,1.074,4.041,60.487,31.567,31.567,60.487,137966544,996.627,0.183,0.034,0.019,2.955
Front_Alert_False_59.mp4,Front_Collision,118,864,0,1,0,0,0,1,0,1,1,3.142,17.553,25.292,31.295,25.803,1.393,0.854,1.8,2.34,1.681,1.716,0.543,-0.784,62.715,23.669,66.34,59.915,15.246,22.663,11.349,1.103,0.988,1.831,0.166,1.823,5.215,-0.062,2.94,7.201,0.101,0.905,0.025,144.79,0.615,0.322,3.051,22.655,0.118,-1450.316,36.711,0,-7.984,-4.001,1.986,-0.044,0.183,-0.1,0.183,-0.1,5.549,-3.075,34.208,-1.078,31.969,2.378,2.494,0.127,13.627,0.373,0.606,0.003,0.325,0.001,0.369,0.005,3.142,0,-0.055,-0.002,0.006,29.756,0.469,4.01,60.14,26.592,19.79,60.14,96605072,707.249,0.183,0.007,0.006,2.835
Front_Alert_False_Junction_70.mp4,Front_Collision,988,301,0,1,0,0,1,0,0,1,1,1.571,12.981,12.981,64.921,-31.067,1.387,0.881,2.011,3.689,2.011,1.96,0.452,-1.038,62.774,34.879,64.851,62.065,7.781,7.781,2.313,1.128,1.056,2.101,0.108,2.095,2.98,-0.03,-3.087,7.851,0.075,0.496,0.005,10.497,0.671,0.218,1.449,22.97,0.258,86.588,63.611,0,-7.981,-3.986,2.208,-0.031,-0.329,0.125,0.329,-0.125,9.071,-3.443,2.076,-9.639,8.745,-13.767,2.461,0.179,6.422,0.204,0.632,-0.001,0.307,0.005,0.254,0.004,1.571,0,-0.036,0.002,0.003,34.692,0.121,6.362,72.269,37.385,0.276,72.269,175784896,1397.75,-0.204,-0.04,0.001,1.797
Front_Alert_False_Junction_01.mp4,Front_Collision,90,1667,0,1,0,0,1,0,0,1,1,1.571,42.179,42.179,59.092,-26.257,1.015,0.406,1.101,2.384,1.079,0.816,0.739,-0.487,62.808,11.833,62.81,55.436,25.985,27.038,5.54,1.623,1.071,1.259,0.974,0.795,50.585,-0.127,1.921,5.146,0.156,5.021,0.044,2.13,0.644,0.397,12.588,15.335,0.042,45.832,17.392,0,-7.922,-3.974,1.461,-0.058,1.231,-0.073,1.231,-0.073,58.482,-2.256,54.619,-10.97,64.505,0.285,1.537,0.192,13.922,1.828,0.571,0.007,0.262,0.048,0.379,0.02,1.571,0,-0.19,0.032,0.008,15.166,8.381,3.666,98.231,39.68,39.68,98.231,158683616,1574.617,0.436,-0.085,0.024,2.307
Front_Alert_False_Junction_70.mp4,Front_Collision,989,301,0,1,0,0,1,0,0,1,1,1.571,15.678,15.678,64.921,-29.356,1.247,0.723,1.964,3.689,1.964,1.891,0.531,-0.963,62.867,34.308,64.851,62.065,8.156,8.156,2.313,1.121,1.072,2.079,0.232,2.065,6.422,-0.03,-3.26,7.431,0.078,0.535,0.003,5.754,0.744,0.265,1.823,21.904,0.241,52.078,59.452,0,-7.979,-3.977,2.192,-0.033,-0.165,0.114,0.165,-0.114,4.883,-3.23,35.466,-1.088,32.601,2.83,2.743,0.148,6.483,0.229,0.63,0,0.317,0.006,0.255,0.004,1.571,0,-0.033,0.001,0.004,30.751,0.179,5.194,73.474,38.252,0.276,73.474,122607032,1463.269,-0.192,-0.025,0.002,1.844
Front_Alert_False_Junction_70.mp4,Front_Collision,987,301,0,1,0,0,1,0,0,1,1,1.571,11,11,64.921,-32.25,1.182,0.264,2.035,3.689,2.035,1.998,0.388,-1.086,62.919,35.356,64.851,62.065,7.597,7.597,2.313,1.126,1.04,2.133,0.051,2.13,1.352,-0.032,-2.81,8.206,0.072,0.46,0.006,10.517,0.555,0.194,1.265,24.543,0.268,82.025,70.25,0,-7.982,-3.985,2.232,-0.029,-0.522,0.135,0.522,-0.135,13.936,-3.596,33.608,-10.363,52.682,-14.821,2.142,0.191,6.263,0.188,0.633,-0.001,0.303,0.005,0.251,0.004,1.571,0,-0.04,0.002,0.002,38.664,0.097,7.517,71.269,36.84,0.276,71.269,260158208,1357.346,-0.215,-0.05,0.001,1.763
Front_Alert_False_Junction_70.mp4,Front_Collision,939,298,0,1,0,0,1,0,0,1,1,1.571,23.152,23.152,61.321,-28.316,1.268,0.739,1.883,3.212,1.883,1.731,0.74,-0.893,62.931,33.134,63.388,59.806,8.878,8.878,3.051,1.061,1.024,1.93,0.389,1.89,11.643,-0.012,2.593,6.155,0.031,0.274,0.01,14.636,0.757,0.096,0.84,20.06,0.212,177.901,138.864,0,-7.991,-3.993,1.977,-0.013,0.103,0.082,0.103,0.082,2.765,2.537,38.074,-1.298,41.592,1.563,2.737,-0.041,8.033,0.12,0.626,0.001,0.344,0.006,0.284,0.002,1.571,0,-0.02,0.002,0.001,20.97,0.044,2.68,79.067,38.765,0.784,79.067,136684288,1502.837,0.154,-0.01,0.001,1.975
Front_Alert_False_Junction_70.mp4,Front_Collision,983,301,0,1,0,0,1,0,0,1,1,1.571,3.926,3.926,64.921,34.785,1.068,0.364,2.144,3.689,2.144,2.139,0.147,-1.223,62.944,36.781,64.851,62.065,6.845,6.845,2.313,1.114,1.036,2.244,0.565,2.192,14.599,-0.039,-2.391,6.26,0.078,0.415,0.004,16.179,0.06,0.268,1.437,19.27,0.313,152.482,62.407,0,-7.98,-3.992,2.362,-0.034,-0.959,0.112,0.959,-0.112,24.18,-2.737,14.254,3.213,48.515,-1.018,2.067,0.093,5.594,0.187,0.631,0,0.279,0.007,0.237,0.004,1.571,0,-0.039,0,0.004,23.067,0.122,5.972,64.479,32.659,0.276,64.479,144006336,1066.772,-0.166,-0.022,0.001,1.639
Front_Alert_False_Junction_70.mp4,Front_Collision,991,301,0,1,0,0,1,0,0,1,1,1.571,20.083,20.083,64.921,-26.917,1.232,0.702,1.922,3.689,1.922,1.806,0.66,-0.87,62.95,33.769,64.851,62.065,8.516,8.516,2.313,1.127,1.063,2.023,0.42,1.979,11.991,-0.03,3.26,5.981,0.068,0.527,0.001,5.107,0.781,0.198,1.518,18.86,0.226,61.854,64.976,0,-7.98,-3.981,2.125,-0.029,0.139,0.08,0.139,0.08,2.922,2.591,36.468,-1.374,40.451,1.632,3.597,-0.096,6.882,0.231,0.627,0.001,0.328,0.005,0.263,0.004,1.571,0,-0.03,0,0.002,21.17,0.153,2.599,75.82,39.419,0.276,75.82,128616488,1553.969,0.155,-0.028,-0.003,1.921
Front_Alert_False_Junction_70.mp4,Front_Collision,931,298,0,1,0,0,1,0,0,1,1,1.571,0.952,0.952,61.321,-39.562,1.155,0.688,1.939,3.212,1.925,1.939,0.032,-1.235,62.966,34.03,63.388,59.806,8.373,8.493,3.051,1.199,1.074,2.043,0.316,2.017,8.903,-0.044,-2.628,6.561,0.117,0.806,0.014,4.449,0.169,0.359,2.459,20.682,0.232,47.658,37.21,0,-7.966,-3.976,2.214,-0.049,-0.694,0.108,0.694,-0.108,18.862,-2.845,21.566,2.374,48.484,-1.407,2.066,0.161,6.295,0.357,0.624,0.001,0.325,0.003,0.252,0.007,1.571,0,-0.021,-0.007,0.007,25.523,0.389,5.14,67.903,32.79,0.784,67.903,49498516,1075.198,-0.174,-0.04,0.005,1.587
Front_Alert_False_Side_18.mp4,Front_Collision,85,17,0,1,0,0,1,0,0,1,1,1.571,19.011,19.011,41.402,28.183,1.386,0.846,1.841,4.775,1.841,1.741,0.6,-0.87,62.982,32.446,62.982,47.626,9.325,9.325,1.38,1.093,1.057,1.935,0.385,1.915,11.367,-0.012,-2.377,5.364,0.049,0.447,0.005,5.57,0.708,0.142,1.287,17.429,0.197,75.858,102.649,0,-7.987,-3.984,1.999,-0.018,-0.134,-0.072,0.134,0.072,3.22,2.327,33.244,-0.74,37.24,1.91,2.015,0.103,7.839,0.172,0.581,0.006,0.323,0.005,0.28,0.003,1.571,0,-0.01,0,0.001,17.601,0.085,2.072,61.157,24.495,24.495,61.157,80416744,600.125,-0.127,0.068,-0.008,1.903
Front_Alert_False_Junction_70.mp4,Front_Collision,990,301,0,1,0,0,1,0,0,1,1,1.571,16.97,16.97,64.921,-28.692,1.138,0.244,1.933,3.689,1.933,1.849,0.564,-0.928,62.983,33.966,64.851,62.065,8.42,8.42,2.313,1.125,1.078,2.056,0.341,2.029,9.553,-0.03,-3.26,6.811,0.069,0.515,0.002,5.262,0.773,0.211,1.575,20.896,0.23,54.732,63.904,0,-7.98,-3.978,2.161,-0.03,0.005,0.096,0.005,0.096,0.57,-2.892,35.991,-1.238,37.835,2.024,3.123,0.039,6.66,0.225,0.627,0,0.326,0.005,0.259,0.004,1.571,0,-0.03,0,0.003,25.669,0.154,3.691,74.104,38.604,0.276,74.104,281935072,1490.459,0.174,-0.028,-0.003,1.867
Front_Alert_False_Junction_05.mp4,Front_Collision,332,2017,0,1,1,0,1,0,0,1,1,1.571,46.657,2.864,46.657,-7.281,0.904,0.425,2.804,5.902,2.804,1.925,2.04,-0.355,63.015,11.137,63.015,54.156,26.914,26.914,7.053,1.396,1.108,3.108,1.987,2.388,39.809,-0.105,2.49,6.302,0.3,3.992,0.026,3.321,2.17,0.825,10.841,17.569,0.104,36.43,18.068,0,-7.908,-3.956,3.59,-0.138,1.846,0.041,1.846,0.041,29.936,2.821,9.57,-0.543,53.541,2.09,2.03,0.132,15.76,1.767,0.571,0.008,0.359,0.021,0.401,0.019,1.571,0,-0.067,-0.011,0.052,22.184,8.478,4.063,96.745,47.342,36.939,96.745,111349088,2241.306,0.227,-0.017,-0.008,2.385
Front_Alert_False_Traffic_01.mp4,Front_Collision,391,819,0,1,0,0,0,1,0,1,1,3.142,2.191,34.205,54.614,27.563,1.204,0.779,1.656,3.432,1.656,1.655,0.063,-0.766,63.051,29.169,63.051,48.819,11.48,11.48,2.671,1.128,0.99,1.694,0.198,1.686,6.733,-0.035,2.521,5.853,0.061,0.744,0.007,35.085,0.151,0.161,1.949,18.566,0.144,-446.314,64.112,0,-7.982,-4.003,1.781,-0.025,0.469,-0.078,0.469,-0.078,15.613,-2.537,10.968,2.572,38.021,-1.465,2.22,0.086,9.922,0.298,0.589,0.006,0.23,0,0.315,0.005,3.12,0.006,-0.031,-0.001,0.002,20.414,0.233,2.626,60.848,37.561,11.277,60.848,53516728,1410.865,0.164,0.062,0.01,3.103
Front_Alert_False_Junction_70.mp4,Front_Collision,940,298,0,1,0,0,1,0,0,1,1,1.571,27.681,27.681,61.321,-25.59,1.432,0.601,1.862,3.212,1.862,1.649,0.865,-0.804,63.074,32.948,63.388,59.806,9.076,9.076,3.051,1.06,1.034,1.913,0.444,1.861,13.413,-0.012,2.593,6.999,0.033,0.294,0.005,10.651,0.855,0.097,0.877,22.148,0.205,115.125,128.206,0,-7.99,-3.99,1.964,-0.014,0.124,0.091,0.124,0.091,3.183,2.923,37.833,-1.416,41.897,1.834,2.696,-0.029,8.14,0.131,0.625,0.001,0.341,0.008,0.285,0.002,1.571,0,-0.012,0,0.001,27.033,0.051,3.36,81.739,40.053,0.784,81.739,320405792,1604.429,0.182,-0.008,0.002,2.054
Front_Alert_False_Junction_70.mp4,Front_Collision,992,301,0,1,0,0,1,0,0,1,1,1.571,24.503,24.503,64.921,-23.519,1.336,0.786,1.905,3.689,1.905,1.734,0.79,-0.76,63.118,33.672,64.851,62.065,8.671,8.671,2.313,1.127,1.037,1.988,0.491,1.926,14.33,-0.03,3.26,6.01,0.065,0.517,0.001,8.329,0.85,0.175,1.399,19.765,0.22,101.754,66.069,0,-7.982,-3.988,2.086,-0.028,0.212,0.08,0.212,0.08,5.133,2.628,35.334,-1.464,42.141,1.545,3.83,-0.163,7.187,0.223,0.627,0.001,0.333,0.005,0.268,0.004,1.571,0,-0.03,0,0.002,22.708,0.135,2.59,77.94,40.971,0.276,77.94,196482000,1678.777,0.157,-0.028,-0.003,1.998
Front_Alert_False_Junction_70.mp4,Front_Collision,986,301,0,1,0,0,1,0,0,1,1,1.571,8.106,8.106,64.921,-34.612,1.135,0.301,2.08,3.689,2.077,2.06,0.293,-1.182,63.181,36.215,64.851,62.065,7.272,7.297,2.313,1.126,1.052,2.184,0.194,2.151,5.076,-0.035,-2.639,8.036,0.068,0.424,0.006,11.586,0.411,0.182,1.129,23.762,0.286,91.043,73.136,0,-7.983,-3.987,2.282,-0.028,-0.665,0.135,0.665,-0.135,17.564,-3.568,57.348,-9.1,87.93,-13.554,2.08,0.16,6.019,0.168,0.635,-0.001,0.301,0.005,0.245,0.003,1.571,0,-0.044,0.003,0.002,37.642,0.075,7.686,70.194,35.706,0.276,70.194,220119408,1275.097,-0.204,-0.053,0.001,1.712
Front_Alert_False_Junction_70.mp4,Front_Collision,982,301,0,1,0,0,1,0,0,1,1,1.571,6.225,6.225,64.921,33.347,0.994,0.292,2.229,3.689,2.223,2.216,0.242,-1.226,63.277,38.113,64.851,62.065,6.332,6.366,2.313,1.127,1.014,2.28,0.651,2.198,16.596,-0.039,-2.343,6.029,0.081,0.405,0.003,41.618,0.148,0.216,1.076,18.954,0.352,381.096,57.457,0,-7.979,-3.997,2.408,-0.037,-1.043,0.112,1.043,-0.112,25.485,-2.54,10.783,3.343,48.149,-0.814,2.014,0.094,5.392,0.19,0.631,0,0.267,0.008,0.233,0.004,1.571,0,-0.036,-0.001,0.004,20.28,0.096,6.101,63.593,31.9,0.276,63.593,145952976,1017.763,-0.162,-0.019,0.002,1.679
Front_Alert_False_Side_18.mp4,Front_Collision,86,17,0,1,0,0,1,0,0,1,1,1.571,22.431,22.431,41.402,25.962,1.305,0.977,1.821,4.775,1.821,1.683,0.695,-0.797,63.324,32.444,63.324,47.626,9.536,9.536,1.38,1.119,1.042,1.903,0.403,1.86,12.242,-0.012,-2.424,5.539,0.058,0.53,0.006,6.863,0.723,0.162,1.498,18.463,0.191,94.51,87.887,0,-7.985,-3.988,1.975,-0.021,-0.155,-0.071,0.155,0.071,3.768,2.421,32.561,-0.708,38.566,1.953,2.268,0.044,8.021,0.204,0.589,0.006,0.327,0.006,0.284,0.003,1.571,0,-0.005,-0.002,0.001,19.542,0.117,2.039,60.045,22.923,22.923,60.045,13758939,525.468,-0.126,0.08,-0.009,1.962
